County,District,Existing in CIBAR,Police Department (Current CIBAR),Police Department (Expected),Department Match,Police Precinct,Police Station / Substation,Station Resolution Quality,Prosecutors Office (Current CIBAR),Prosecutors Office (Expected),District Court (Current CIBAR),District Court (Expected),Justice Match,Area Code (Current CIBAR),Area Code (Expected),Area Code Match,Confidence,Source / Notes
臺北市,中正區,no,臺北市政府警察局,臺北市政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺北地方檢察署,臺灣臺北地方檢察署,臺灣臺北地方法院,臺灣臺北地方法院,yes,02,02,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,林邊鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,南州鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,佳冬鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,琉球鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,車城鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,滿州鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,枋山鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,三地門鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,霧臺鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,瑪家鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,泰武鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,來義鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,春日鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,獅子鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
屏東縣,牡丹鄉,no,屏東縣政府警察局,屏東縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣屏東地方檢察署,臺灣屏東地方檢察署,臺灣屏東地方法院,臺灣屏東地方法院,yes,08,08,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,宜蘭市,yes,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,羅東鎮,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,蘇澳鎮,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,頭城鎮,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,礁溪鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,壯圍鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,員山鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,冬山鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,五結鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,三星鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,大同鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
宜蘭縣,南澳鄉,no,宜蘭縣政府警察局,宜蘭縣政府警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣宜蘭地方檢察署,臺灣宜蘭地方檢察署,臺灣宜蘭地方法院,臺灣宜蘭地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,花蓮市,yes,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,鳳林鎮,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,玉里鎮,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,新城鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,吉安鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,壽豐鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,光復鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,豐濱鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,瑞穗鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,富里鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,秀林鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,萬榮鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
花蓮縣,卓溪鄉,no,花蓮縣警察局,花蓮縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣花蓮地方檢察署,臺灣花蓮地方檢察署,臺灣花蓮地方法院,臺灣花蓮地方法院,yes,03,03,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,臺東市,yes,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,成功鎮,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,關山鎮,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,卑南鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,鹿野鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,池上鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,東河鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,長濱鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,太麻里鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,大武鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,綠島鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,海端鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,延平鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,金峰鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,達仁鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
臺東縣,蘭嶼鄉,no,臺東縣警察局,臺東縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣臺東地方檢察署,臺灣臺東地方檢察署,臺灣臺東地方法院,臺灣臺東地方法院,yes,089,089,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
澎湖縣,馬公市,yes,澎湖縣警察局,澎湖縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣澎湖地方檢察署,臺灣澎湖地方檢察署,臺灣澎湖地方法院,臺灣澎湖地方法院,yes,06,06,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
澎湖縣,湖西鄉,no,澎湖縣警察局,澎湖縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣澎湖地方檢察署,臺灣澎湖地方檢察署,臺灣澎湖地方法院,臺灣澎湖地方法院,yes,06,06,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
澎湖縣,白沙鄉,no,澎湖縣警察局,澎湖縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣澎湖地方檢察署,臺灣澎湖地方檢察署,臺灣澎湖地方法院,臺灣澎湖地方法院,yes,06,06,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
澎湖縣,西嶼鄉,no,澎湖縣警察局,澎湖縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣澎湖地方檢察署,臺灣澎湖地方檢察署,臺灣澎湖地方法院,臺灣澎湖地方法院,yes,06,06,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
澎湖縣,望安鄉,no,澎湖縣警察局,澎湖縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣澎湖地方檢察署,臺灣澎湖地方檢察署,臺灣澎湖地方法院,臺灣澎湖地方法院,yes,06,06,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
澎湖縣,七美鄉,no,澎湖縣警察局,澎湖縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,臺灣澎湖地方檢察署,臺灣澎湖地方檢察署,臺灣澎湖地方法院,臺灣澎湖地方法院,yes,06,06,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
金門縣,金城鎮,yes,金門縣警察局,金門縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建金門地方檢察署,福建金門地方檢察署,福建金門地方法院,福建金門地方法院,yes,082,082,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
金門縣,金沙鎮,no,金門縣警察局,金門縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建金門地方檢察署,福建金門地方檢察署,福建金門地方法院,福建金門地方法院,yes,082,082,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
金門縣,金湖鎮,no,金門縣警察局,金門縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建金門地方檢察署,福建金門地方檢察署,福建金門地方法院,福建金門地方法院,yes,082,082,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
金門縣,金寧鄉,no,金門縣警察局,金門縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建金門地方檢察署,福建金門地方檢察署,福建金門地方法院,福建金門地方法院,yes,082,082,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
金門縣,烈嶼鄉,no,金門縣警察局,金門縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建金門地方檢察署,福建金門地方檢察署,福建金門地方法院,福建金門地方法院,yes,082,082,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
金門縣,烏坵鄉,no,金門縣警察局,金門縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建金門地方檢察署,福建金門地方檢察署,福建金門地方法院,福建金門地方法院,yes,082,0826,no,A (division/department/area exception); X (precinct/station); A (justice),MOI/NPA/Judicial Yuan/NCC; see audit source register
連江縣,南竿鄉,yes,連江縣警察局,連江縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建連江地方檢察署,福建連江地方檢察署,福建連江地方法院,福建連江地方法院,yes,0836,0836,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
連江縣,北竿鄉,no,連江縣警察局,連江縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建連江地方檢察署,福建連江地方檢察署,福建連江地方法院,福建連江地方法院,yes,0836,0836,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
連江縣,莒光鄉,no,連江縣警察局,連江縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建連江地方檢察署,福建連江地方檢察署,福建連江地方法院,福建連江地方法院,yes,0836,0836,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
連江縣,東引鄉,no,連江縣警察局,連江縣警察局,yes,unknown — not in CIBAR,unknown — no jurisdiction dataset,unknown,福建連江地方檢察署,福建連江地方檢察署,福建連江地方法院,福建連江地方法院,yes,0836,0836,yes,A (division/department/area); X (precinct/station); A (listed justice exceptions),MOI/NPA/Judicial Yuan/NCC; see audit source register
